Year|Month|DayofMonth|DayOfWeek|DepTime|CRSDepTime|ArrTime|CRSArrTime|UniqueCarrier|FlightNum|TailNum|ActualElapsedTime|CRSElapsedTime|AirTime|ArrDelay|DepDelay|Origin|Dest|Distance
2008|8|12|2|2157|2155|2308|2320|WN|2904|N485WN|131|145|120|-12|2|MCO|HOU|848
2008|8|13|3|1903|1905|2020|2025|WN|1912|N373SW|77|80|67|-5|-2|OMA|MDW|423
2008|8|14|4|1500|1505|1631|1650|WN|1532|N437WN|91|105|80|-19|-5|RNO|SEA|564
2008|8|15|5|1348|1340|1505|1500|WN|3073|N760SW|77|80|61|5|8|S|OAK|371
2008|8|17|7|1312|1310|1409|1410|WN|2267|N926WN|57|60|42|-1|2|GEG|SEA|224
2008|8|18|1|1044|1050|1222|1230|WN|8|N620SW|98|100|84|-8|-6|LIT|MDW|544
2008|8|19|2|644|645|803|815|WN|1564|N238WN|79|90|65|-12|-1|OAK|LAS|407
2008|8|20|3|1956|1955|51|55|WN|1485|N494WN|175|180|158|-4|1|PHX|STL|1262
2008|8|21|4|1856|1855|1945|1955|WN|635|N787SA|109|120|98|-10|1|SLC|OAK|588
2008|8|23|6|1230|1235|1401|1410|WN|2112|N316SW|91|95|72|-9|-5|B|MCI|491
2008|8|24|7|1701|1700|1917|1945|WN|961|N712SW|256|285|231|-28|1|MDW|LAX|1750
2008|8|25|1|856|900|1517|1525|WN|188|N787SA|201|205|187|-8|-4|PHX|SDF|1506
2008|8|26|2|1042|1045|1127|1150|WN|1605|N916WN|105|125|90|-23|-3|SLC|OAK|588
2008|8|28|4|811|810|1017|1035|WN|220|N473WN|246|265|225|-18|1|B|LAX|1797
2008|8|29|5|649|650|729|740|WN|1835|N799SW|100|110|81|-11|-1|DEN|PHX|602
2008|8|30|6|837|840|1009|1035|WN|2409|N482WN|212|235|194|-26|-3|MDW|LAS|1521
2008|8|14|4|1445|1420|1715|1647|XE|24|N12563|150|147|130|28|25|ONT|GEG|936
2008|8|21|4|650|700|811|828|XE|7783|N14570|81|88|65|-17|-10|SMF|LAX|373
2008|8|1|5|854|900|1004|1022|XE|2269|N29515|70|82|56|-18|-6|GPT|IAH|376
2008|8|4|1|1155|1155|1458|1445|XE|2310|N23139|183|170|152|13|0|MIA|CLE|1080
2008|8|15|5|1845|1844|2223|2241|XE|2050|N14143|158|177|140|-18|1|IAH|RIC|1157
2008|8|19|2|856|900|1013|1033|XE|1201|N14508|77|93|44|-20|-4|EWR|IAD|213
2008|8|20|3|1313|1315|1430|1438|XE|2294|N16501|77|83|61|-8|-2|PHL|CLE|363
2008|8|22|5|1230|1230|1411|1427|XE|2770|N15509|101|117|90|-16|0|CVG|EWR|569
2008|8|8|5|2050|1940|2306|2220|XE|2076|N13968|136|160|104|46|70|EWR|IND|644
2008|8|3|7|2240|2240|2322|2322|YV|2641|N905FJ|102|102|73|0|0|CLT|MEM|512
2008|8|8|5|2000|2002|2049|2058|YV|7195|N77331|49|56|29|-9|-2|ORD|ATW|160
2008|8|14|4|1207|1212|1252|1257|YV|2895|N991HA|105|105|85|-5|-5|DRO|PHX|351
2008|8|19|2|828|837|943|943|YV|2737|N17337|75|66|50|0|-9|PHX|PSP|261
2008|8|25|1|829|833|1132|1143|YV|7050|N501MJ|123|130|103|-11|-4|ORD|MHT|843
2008|8|31|7|1320|1325|1401|1412|YV|2733|N37178|41|47|27|-11|-5|TUS|PHX|110
2008|8|5|2|1330|1250|1434|1402|OH|5192|N806CA|64|72|54|32|40|AVL|CVG|275
2008|8|12|2|1455|1455|1638|1634|OH|5063|N548CA|103|99|54|4|0|JFK|RIC|288
2008|8|18|1|855|900|1030|1039|OH|5626|N595SW|95|99|71|-9|-5|DCA|BOS|399
2008|8|25|1|1555|1605|1835|1833|OH|5683|N549CA|160|148|126|2|-10|BOS|CVG|752
2008|8|1|5|729|722|804|809|OO|5551|N223SW|35|47|22|-5|7|SFO|SMF|86
2008|8|3|7|555|600|909|921|OO|6732|N772SK|134|141|116|-12|-5|MRY|DEN|960
2008|8|6|3|1703|1630|1850|1834|OO|4059|N816SK|227|244|204|16|33|CMH|SLC|1529
2008|8|8|5|1837|1847|NaN|2040|OO|5927|N955SW|NaN|173|NaN|NaN|-10|B|DEN|1013
2008|8|11|1|704|715|957|1018|OO|3664|N863AS|113|123|94|-21|-11|TUL|ATL|674
2008|8|13|3|2016|2020|2139|2156|OO|5710|N221SW|83|96|71|-17|-4|LAS|FAT|258
2008|8|15|5|1733|1722|1842|1839|OO|6397|N983SW|69|77|56|3|11|ONT|SFO|363
2008|8|18|1|1719|1729|1843|1855|OO|4082|N457SW|84|86|66|-12|-10|MSO|SLC|436
2008|8|20|3|1555|1556|1652|1657|OO|6248|N771SK|177|181|157|-5|-1|TYS|DEN|1162
2008|8|23|6|1343|1345|1450|1457|OO|3893|N865AS|127|132|99|-7|-2|SLC|SEA|689
2008|8|25|1|2130|1915|59|2256|OO|6438|N466SW|149|161|129|123|135|DEN|B|1013
2008|8|28|4|1656|1700|2027|2027|OO|4113|N440SW|151|147|122|0|-4|SLC|TUL|926
2008|8|31|7|1535|1545|1613|1625|OO|2736|N479CA|38|40|23|-12|-10|MKE|ATW|96
2008|8|3|7|2028|2035|441|453|UA|84|N674UA|313|318|290|-12|-7|HNL|LAX|2556
2008|8|16|6|1624|1440|1834|1721|UA|219|N403UA|310|341|296|73|104|IAD|SFO|2419
2008|8|1|5|1159|1107|1338|1247|UA|344|N590UA|99|100|70|51|52|SFO|PDX|550
2008|8|10|7|1819|1813|2016|2008|UA|453|N340UA|117|115|91|8|6|DEN|BOI|649
2008|8|5|2|1144|1114|1306|1239|UA|579|N937UA|82|85|67|27|30|DEN|BIL|455
2008|8|27|3|703|657|1043|1025|UA|702|N567UA|160|148|131|18|6|OAK|DEN|957
2008|8|8|5|1507|1452|1639|1619|UA|844|N466UA|92|87|58|20|15|SFO|LAX|337
2008|8|17|7|556|600|711|729|UA|1151|N934UA|75|89|58|-18|-4|SFO|LAX|337
2008|8|17|7|600|600|924|905|UA|1442|N470UA|144|125|118|19|0|RNO|DEN|804
2008|8|19|2|1430|1318|1559|1500|UA|1590|N489UA|89|102|66|59|72|SFO|LAS|414
2008|8|3|7|1450|1450|1608|1617|US|307|N809AW|78|87|53|-9|0|CLT|PIT|366
2008|8|6|3|1805|1750|1854|1850|US|639|N840AW|229|240|214|4|15|CMH|PHX|1671
2008|8|9|6|1501|1505|1927|1941|US|1274|N956UW|206|216|179|-14|-4|DFW|PHL|1302
2008|8|12|2|1630|1635|1750|1800|US|207|N316AW|80|85|61|-10|-5|LAX|PHX|370
2008|8|15|5|2036|2030|2138|2136|US|1011|N118US|62|66|49|2|6|LAX|LAS|236
2008|8|18|1|1359|1400|1644|1658|US|965|N161UW|345|358|316|-14|-1|PHL|SFO|2521
2008|8|21|4|1559|1608|1737|1753|US|152|N647AW|98|105|84|-16|-9|RNO|PHX|601
2008|8|25|1|1013|1020|1249|1251|US|1905|N439US|156|151|137|-2|-7|DCA|FLL|899
2008|8|28|4|554|600|650|708|US|2161|N715UW|56|68|44|-18|-6|LGA|DCA|214
2008|8|1|5|1510|1505|1731|1740|WN|2882|N687SW|141|155|127|-9|5|BWI|FLL|925
2008|8|2|6|1722|1715|2302|2300|WN|2506|N208WN|220|225|204|2|7|LAS|BHM|1618
2008|8|19|2|1654|1656|1759|1805|DL|718|N934DL|65|69|41|-6|-2|TLH|ATL|223
2008|8|22|5|1837|1840|2107|2113|DL|924|N920DL|150|153|114|-6|-3|ATL|LGA|761
2008|8|25|1|811|735|927|852|DL|1551|N904DE|76|77|47|35|36|CAE|ATL|191
2008|8|28|4|641|645|1427|1430|DL|1778|N654DL|286|285|238|-3|-4|S|ATL|1919
2008|8|3|7|1324|1245|1453|1424|EV|4173|N906EV|89|99|56|29|39|GSO|ATL|306
2008|8|19|2|1610|1612|1636|1650|EV|4298|N710EV|86|98|66|-14|-2|ATL|LIT|453
2008|8|16|6|922|930|1057|1126|EV|4431|N713EV|95|116|74|-29|-8|PHL|CVG|507
2008|8|30|6|1535|1455|1625|1557|EV|4565|N722EV|50|62|27|28|40|ATL|GSP|153
2008|8|7|4|1247|1250|1508|1505|EV|4694|N855AS|81|75|54|3|-3|B|ATL|214
2008|8|5|2|1638|1625|1750|1740|EV|4824|N919EV|72|75|37|10|13|ATL|TLH|223
2008|8|9|6|1055|1059|1136|1155|EV|5000|N829AS|41|56|26|-19|-4|ATL|GSP|153
2008|8|13|3|1123|1130|1225|1224|F9|777|N801FR|122|114|98|1|-7|DEN|LAS|629
2008|8|26|2|625|635|737|745|F9|225|N942FR|192|190|167|-8|-10|ATL|DEN|1199
2008|8|4|1|815|815|948|946|FL|248|N946AT|93|91|69|2|0|ATL|RIC|481
2008|8|9|6|900|900|1103|1109|FL|466|N894AT|123|129|107|-6|0|BWI|MCO|787
2008|8|14|4|1655|1605|1958|1909|FL|293|N952AT|123|124|102|49|50|HOU|ATL|696
2008|8|19|2|NaN|914|NaN|1243|FL|859|N938AT|NaN|149|NaN|NaN|NaN|MDW|SRQ|1035
2008|8|25|1|2312|2305|10|2359|FL|841|N946AT|118|114|95|11|7|ATL|HOU|696
2008|8|30|6|1838|1842|2021|2052|FL|185|N977AT|103|130|84|-31|-4|DCA|ATL|547
2008|8|14|4|601|605|652|654|HA|202|N484HA|51|49|35|-2|-4|HNL|ITO|216
2008|8|26|2|1624|1630|1709|1720|MQ|3092|N253AE|45|50|31|-11|-6|SAN|LAX|109
2008|8|13|3|1436|1430|1542|1545|MQ|3268|N211NE|66|75|49|-3|6|SHV|DFW|190
2008|8|20|3|1650|1500|1856|1705|MQ|3462|N682AE|126|125|108|111|110|PIA|DFW|673
2008|8|24|7|1310|1315|1502|1510|MQ|3612|N922AE|112|115|94|-8|-5|DSM|DFW|624
2008|8|17|7|1932|1935|2019|2020|MQ|3765|N852AE|47|45|30|-1|-3|DFW|ABI|158
2008|8|18|1|2039|2045|2107|2135|MQ|3929|N674RJ|28|50|17|-28|-6|ORD|MLI|139
2008|8|21|4|1644|1645|1739|1740|MQ|4075|N644AE|55|55|28|-1|-1|ORD|PIA|130
2008|8|31|7|1842|1840|2054|2040|MQ|4225|N695AE|72|60|39|14|2|ORD|TVC|224
2008|8|25|1|902|910|953|1005|MQ|4373|N628AE|51|55|28|-12|-8|CMI|ORD|135
2008|8|12|2|2105|1945|2305|2150|MQ|4559|N833AE|120|125|99|75|80|BOS|CMH|640
2008|8|11|1|NaN|1325|NaN|1540|MQ|4804||NaN|135|NaN|NaN|NaN|LGA|CVG|585
2008|8|20|3|653|700|1240|1242|NW|176|N371NB|227|222|205|-2|-7|LAX|MEM|1619
2008|8|6|3|1808|1735|114|54|NW|326|N301US|246|259|228|20|33|LAX|DTW|1979
2008|8|7|4|2113|2000|16|2204|NW|519|N346NB|243|184|144|132|73|LGA|MSP|1020
2008|8|15|5|1018|934|1217|1111|NW|705|N323NB|179|157|151|66|44|DTW|DFW|987
2008|8|19|2|1927|1931|2018|2015|NW|896|N775NC|111|104|79|3|-4|DTW|STL|440
2008|8|8|5|806|739|1302|1232|NW|1224|N325US|176|173|145|30|27|DEN|DTW|1123
2008|8|18|1|1946|1955|2155|2144|NW|1567|N339NB|129|109|102|11|-9|MEM|SAT|625
2008|8|3|7|1922|1620|2010|1725|9E|2838|85439E|48|65|33|165|182|HSV|MEM|184
2008|8|3|7|1914|1913|1923|1958|9E|3709|88969E|69|105|53|-35|1|DTW|PIA|346
2008|8|9|6|1847|1900|1946|2008|9E|4772|85329E|59|68|44|-22|-13|DSM|MSP|232
2008|8|2|6|1443|1445|1541|1550|9E|5740|89339E|58|65|35|-9|-2|MEM|B|200
2008|8|17|7|1000|1005|1257|1308|9E|5865|89869E|117|123|100|-11|-5|OMA|DTW|651
2008|8|5|2|2119|2120|515|520|AA|14|N5DFAA|296|300|280|-5|-1|OGG|LAX|2486
2008|8|30|6|854|900|957|1005|AA|325|N455AA|63|65|43|-8|-6|ORD|STL|258
2008|8|20|3|1503|1450|1716|1700|AA|457|N627AA|193|190|168|16|13|MIA|ORD|1197
2008|8|13|3|1916|1910|2007|2005|AA|623|N517AA|51|55|33|2|6|DFW|OKC|175
2008|8|23|6|1247|1245|1647|1645|AA|808|N403AA|180|180|157|2|2|DFW|IAD|1172
2008|8|19|2|1851|1855|2110|2045|AA|1051|N490AA|199|170|174|25|-4|RDU|AUS|1162
2008|8|8|5|1357|1150|1901|1500|AA|1184|N509AA|244|130|102|241|127|ORD|EWR|719
2008|8|21|4|1648|1625|1814|1810|AA|1321|N586AA|146|165|122|4|23|BOS|ORD|867
2008|8|13|3|700|705|848|845|AA|1467|N476AA|108|100|82|3|-5|STL|DFW|551
2008|8|30|6|1739|1745|1854|1850|AA|1626|N514AA|75|65|48|4|-6|AUS|DFW|190
2008|8|28|4|1226|1230|1345|1400|AA|1770|N478AA|79|90|66|-15|-4|DFW|MFE|468
2008|8|24|7|1037|1040|1149|1150|AA|1936|N485AA|192|190|157|-1|-3|DFW|LAX|1235
2008|8|3|7|1432|1440|1706|1715|AA|2214|N5FPAA|154|155|135|-9|-8|SJU|FLL|1046
2008|8|7|4|1242|1205|1432|1330|AA|2450|N258AA|110|85|57|62|37|SFO|LAX|337
2008|8|7|4|1619|1620|1754|1810|AS|347|N559AS|95|110|81|-16|-1|OAK|SEA|671
2008|8|16|6|1149|1200|1313|1329|AS|382|N613AS|84|89|67|-16|-11|SFO|PSP|421
2008|8|25|1|1705|1635|NaN|1705|AS|162|N764AS|NaN|30|NaN|NaN|30|AKN|DLG|71
2008|8|3|7|825|755|954|922|B6|102|N519JB|89|87|55|32|30|JFK|BUF|301
2008|8|10|7|2155|2105|58|2352|B6|199|N606JB|363|347|295|66|50|JFK|LAS|2248
2008|8|17|7|757|800|924|942|B6|1051|N192JB|87|102|66|-18|-3|JFK|PIT|340
2008|8|24|7|1656|1652|1914|1915|B6|286|N561JB|78|83|54|-1|4|LAS|SLC|368
2008|8|31|7|1726|1730|1949|2017|B6|394|N649JB|143|167|130|-28|-4|MCO|LGA|950
2008|8|12|2|1150|1135|1704|1653|CO|1558|N24729|194|198|181|11|15|S|IAH|1347
2008|8|20|3|607|615|1204|1212|CO|1576|N14231|237|237|203|-8|-8|SJC|IAH|1608
2008|8|31|7|1714|1715|1811|1830|CO|1659|N59630|57|75|39|-19|-1|IAH|DFW|224
2008|8|4|1|1545|1450|1731|1635|CO|353|N14341|106|105|69|56|55|EWR|CMH|462
2008|8|23|6|925|928|1030|1023|CO|640|N39423|65|55|40|7|-3|AUS|IAH|140
2008|8|4|1|644|650|749|754|CO|1668|N14601|65|64|41|-5|-6|SAT|IAH|191
2008|8|1|5|1939|1940|2056|2105|DL|1218|N385DN|77|85|61|-9|-1|CVG|DCA|411
2008|8|4|1|2138|2115|2321|2254|DL|1655|N930DL|103|99|76|27|23|ATL|RSW|515
2008|8|7|4|1623|1510|1902|1743|DL|1750|N986DL|159|153|134|79|73|BDL|ATL|859
2008|8|11|1|2357|2015|230|2300|DL|676|N907DE|153|165|128|210|222|MCO|JFK|944
2008|8|14|4|1240|1245|1418|1415|DL|769|N949DL|98|90|69|3|-5|ATL|RIC|481
2008|9|3|3|1457|1500|1551|1555|WN|251|N784SW|114|115|97|-4|-3|BWI|MDW|611
2008|9|4|4|2115|2120|2208|2215|WN|55|N908WN|53|55|40|-7|-5|HOU|HRL|276
2008|9|5|5|831|835|932|940|WN|15|N644SW|61|65|48|-8|-4|LBB|DAL|293
2008|9|6|6|1148|1150|1258|1245|WN|1749|N507SW|70|55|54|13|-2|SAT|DAL|248
2008|9|8|1|1747|1750|1956|2005|WN|75|N390SW|129|135|113|-9|-3|BWI|MCO|787
2008|9|9|2|923|920|1016|1015|WN|5|N318SW|53|55|42|1|3|HOU|HRL|276
2008|9|10|3|2120|2120|2239|2240|WN|388|N395SW|79|80|68|-1|0|LAX|TUS|451
2008|9|11|4|1835|1830|1956|1955|WN|1521|N418WN|81|85|71|1|5|OAK|LAS|407
2008|9|12|5|939|940|1051|1050|WN|281|N345SA|72|70|59|1|-1|PVD|BWI|328
2008|9|14|7|1703|1705|1816|1830|WN|437|N758SW|133|145|114|-14|-2|DEN|LAX|862
2008|9|15|1|1711|1715|1820|1830|WN|701|N225WN|69|75|58|-10|-4|LAX|SMF|373
2008|9|16|2|659|700|825|825|WN|399|N221WN|86|85|69|0|-1|OAK|LAS|407
2008|9|17|3|624|625|723|735|WN|1594|N306SW|59|70|47|-12|-1|PIT|PHL|267
2008|9|18|4|1234|1230|1821|1825|WN|1477|N475WN|227|235|216|-4|4|SMF|MDW|1790
2008|9|20|6|908|910|1007|1015|WN|2694|N735SA|59|65|49|-8|-2|BUR|SJC|296
2008|9|21|7|2000|2005|2153|2220|WN|1665|N913WN|233|255|223|-27|-5|MDW|SAN|1728
2008|9|22|1|1958|1955|2020|2020|WN|1814|N233LV|82|85|63|0|3|PIT|MDW|402
2008|9|23|2|2144|2145|2303|2305|WN|629|N495WN|79|80|57|-2|-1|SMF|LAX|373
2008|9|25|4|1737|1740|2053|2100|WN|119|N268WN|136|140|121|-7|-3|B|PVD|907
2008|9|26|5|1927|1935|2114|2115|WN|2513|N528SW|167|160|133|-1|-8|DEN|SJC|948
2008|9|27|6|2028|2030|2200|2225|WN|2410|N246LV|212|235|199|-25|-2|MDW|LAS|1521
2008|9|28|7|1745|1740|1832|1850|WN|1703|N622SW|107|130|93|-18|5|SLC|SEA|689
2008|9|30|2|1238|1240|1405|1425|WN|2731|N422WN|207|225|191|-20|-2|B|PHX|1448
2008|9|9|2|1530|1245|1802|1510|XE|2157|N15973|152|145|119|172|165|EWR|JAX|821
2008|9|6|6|955|1000|1037|1052|XE|2059|N14952|42|52|30|-15|-5|BDL|EWR|116
2008|9|13|6|NaN|1030|NaN|1152|XE|2248||NaN|82|NaN|NaN|NaN|IAH|MLU|262
2008|9|12|5|NaN|1315|NaN|1452|XE|2154||NaN|97|NaN|NaN|NaN|LBB|IAH|458
2008|9|5|5|710|712|1017|1035|XE|2612|N12126|127|143|110|-18|-2|IAH|CVG|871
2008|9|18|4|1510|1445|1627|1608|XE|3134|N13956|137|143|106|19|25|EWR|B|748
2008|9|3|3|1705|1656|1827|1811|YV|7135|N17175|82|75|55|16|9|IAD|CLE|288
2008|9|9|2|1445|1430|1527|1510|YV|1025|N77278|42|40|28|17|15|KOA|HNL|163
2008|9|15|1|1656|1659|1944|1956|YV|7230|N75991|108|117|91|-12|-3|ORD|CAE|666
2008|9|21|7|1335|1345|1430|1446|YV|2845|N991HA|55|61|32|-16|-10|PHX|FLG|119
2008|9|27|6|1400|1341|1530|1520|YV|2869|N17231|90|99|70|10|19|PHX|FAT|493
2008|9|5|5|800|800|1010|1030|OH|6579|N920CA|130|150|104|-20|0|JFK|CVG|589
2008|9|13|6|1945|1945|2112|2112|OH|6533|N371CA|87|87|56|0|0|CVG|RIC|413
2008|9|21|7|1555|1600|1814|1829|OH|6504|N966CA|79|89|66|-15|-5|MEM|CVG|403
2008|9|29|1|1525|1535|1809|1824|OH|6364|N957CA|104|109|95|-15|-10|OMA|CVG|614
2008|9|2|2|2224|2235|2358|7|OO|6768|N938SW|94|92|70|-9|-11|SFO|EUG|451
2008|9|5|5|1350|1356|1508|1510|OO|5734|N294SW|78|74|56|-2|-6|YUM|LAX|237
2008|9|8|1|1411|1416|1501|1503|OO|5429|N561SW|50|47|27|-2|-5|LAX|BFL|109
2008|9|11|4|724|735|946|955|OO|2810|N472CA|82|80|58|-9|-11|MKE|CMH|331
2008|9|13|6|1355|1355|1512|1524|OO|6498|N776SK|77|89|61|-12|0|LAX|TUS|451
2008|9|16|2|1052|1000|1352|1303|OO|5818|N764SK|120|123|105|49|52|DEN|AUS|775
2008|9|19|5|735|645|944|903|OO|3891|N800SK|189|198|169|41|50|IAH|SLC|1195
2008|9|22|1|1650|1650|1819|1817|OO|3634|N560SW|89|87|68|2|0|SLC|WYS|273
2008|9|24|3|706|714|826|828|OO|6376|N957SW|80|74|55|-2|-8|SFO|BUR|326
2008|9|27|6|709|710|838|840|OO|5769|N226SW|89|90|71|-2|-1|LMT|SFO|315
2008|9|30|2|823|830|948|1000|OO|4141|N461SW|145|150|127|-12|-7|OKC|SLC|866
2008|9|6|6|1758|1748|1931|1901|UA|123|N825UA|153|133|132|30|10|DEN|GEG|836
2008|9|22|1|1857|1850|1923|1919|UA|279|N932UA|86|89|58|4|7|CVG|ORD|264
2008|9|23|2|1746|1750|2355|2327|UA|408|N824UA|249|217|219|28|-4|DEN|LGA|1619
2008|9|2|2|631|635|816|820|UA|550|N932UA|105|105|86|-4|-4|BOI|DEN|649
2008|9|24|3|1309|1305|1640|1622|UA|682|N454UA|151|137|106|18|4|ORD|LGA|733
2008|9|20|6|1135|1131|1456|1501|UA|856|N671UA|141|150|114|-5|4|SFO|DEN|967
2008|9|19|5|634|645|802|759|UA|1182|N829UA|88|74|55|3|-11|BUR|SFO|326
2008|9|16|2|1711|1712|1752|1805|UA|1491|N486UA|101|113|87|-13|-1|DEN|LAS|629
2008|9|1|1|854|900|1641|1654|US|1748|N103US|287|294|264|-13|-6|LAS|PHL|2176
2008|9|4|4|735|740|942|946|US|1133|N714US|187|186|144|-4|-5|PHL|MSY|1088
2008|9|8|1|1308|1315|1444|1445|US|1615|N956UW|156|150|127|-1|-7|CLT|MCI|809
2008|9|11|4|1756|1805|1850|1900|US|461|N603AW|234|235|216|-10|-9|IND|PHX|1489
2008|9|14|7|626|630|746|752|US|158|N644AW|80|82|48|-6|-4|SAN|PHX|304
2008|9|18|4|1321|1315|1454|1447|US|1525|N123UW|213|212|176|7|6|CLT|DEN|1337
2008|9|21|7|1833|1835|2118|2113|US|1137|N742PS|225|218|175|5|-2|PHL|DFW|1302
2008|9|24|3|554|600|646|657|US|1732|N711UW|52|57|38|-11|-6|RDU|CLT|130
2008|9|28|7|1714|1720|2044|1913|US|454|N651AW|390|293|274|91|-6|FLL|PHX|1972
2008|9|1|1|901|745|956|845|WN|67|N388SW|55|60|41|71|76|GEG|PDX|279
2008|9|2|2|1745|1630|2005|1855|WN|1753|N615SW|80|85|66|70|75|MDW|BUF|468
2008|9|18|4|1256|1301|1420|1430|DL|975|N985DL|84|89|68|-10|-5|ATL|RIC|481
2008|9|21|7|1436|1440|1607|1620|DL|1607|N945DL|91|100|70|-13|-4|ATL|PIT|526
2008|9|25|4|1637|1640|1845|1857|DL|69|N126DL|308|317|268|-12|-3|ATL|SFO|2139
2008|9|28|7|820|825|1023|1040|DL|1009|N926DL|123|135|95|-17|-5|PHL|ATL|665
2008|9|2|2|1659|1635|1835|1823|EV|4186|N824AS|96|108|82|12|24|PHF|ATL|508
2008|9|7|7|1200|1208|1412|1415|EV|4763|N741EV|132|127|113|-3|-8|ROC|ATL|749
2008|9|13|6|1253|1300|1607|1558|EV|4494|N886AS|134|118|98|9|-7|TUL|ATL|674
2008|9|19|5|557|600|720|723|EV|4293|N885AS|83|83|59|-3|-3|LYH|ATL|389
2008|9|25|4|659|700|809|814|EV|4204|N823AS|70|74|56|-5|-1|GNV|ATL|300
2008|9|30|2|1326|1329|1439|1442|EV|4881|N908EV|73|73|46|-3|-3|ATL|GNV|300
2008|9|16|2|631|640|724|738|F9|847|N926FR|113|118|90|-14|-9|DFW|DEN|641
2008|9|1|1|521|525|707|728|FL|266|N273AT|106|123|90|-21|-4|FNT|ATL|644
2008|9|7|7|1309|1314|1453|1507|FL|113|N957AT|104|113|85|-14|-5|BWI|ATL|576
2008|9|13|6|1925|1930|2058|2115|FL|667|N289AT|93|105|79|-17|-5|PBI|ATL|545
2008|9|20|6|957|1000|1059|1059|FL|540|N284AT|242|239|216|0|-3|ATL|PHX|1587
2008|9|26|5|1132|1038|1255|1218|FL|202|N969AT|83|100|64|37|54|LGA|CAK|396
2008|9|3|3|832|834|916|917|HA|120|N487HA|44|43|28|-1|-2|HNL|KOA|163
2008|9|29|1|1324|1325|1413|1427|MQ|3021|N324AE|49|62|31|-14|-1|LAX|SAN|109
2008|9|12|5|1526|1534|1615|1630|MQ|3262|N298AE|49|56|27|-15|-8|SPS|DFW|113
2008|9|15|1|1312|1315|1441|1420|MQ|3478|N518AE|89|65|48|21|-3|AMA|DFW|313
2008|9|14|7|1200|1125|1525|1455|MQ|3635|N520DC|145|150|122|30|35|DFW|CLE|1021
2008|9|23|2|1038|1035|1348|1350|MQ|3793|N691AE|130|135|113|-2|3|DFW|FWA|859
2008|9|27|6|1317|1325|1539|1545|MQ|3979|N652RS|82|80|48|-6|-8|ORD|SDF|286
2008|9|13|6|1525|1410|1510|1405|MQ|4142|N695AE|45|55|34|65|75|AZO|ORD|122
2008|9|2|2|NaN|2040|NaN|2040|MQ|4296||NaN|60|NaN|NaN|NaN|IND|ORD|177
2008|9|2|2|1702|1710|1838|1845|MQ|4472|N928AE|96|95|78|-7|-8|B|ORD|409
2008|9|1|1|1922|1930|2125|2115|MQ|4745|N805AE|123|105|85|10|-8|RDU|LGA|431
2008|9|26|5|640|645|1220|1226|NW|151|N343NB|220|221|183|-6|-5|S|MSP|1522
2008|9|15|1|1708|1720|1830|1849|NW|323|N780NC|142|149|123|-19|-12|BWI|MEM|787
2008|9|14|7|1027|1031|1221|1245|NW|539|N378NW|114|134|85|-24|-4|LGA|DTW|501
2008|9|14|7|1143|1146|1232|1240|NW|753|N8960E|109|114|87|-8|-3|DTW|MSP|528
2008|9|23|2|939|920|1235|1218|NW|1048|N363NB|116|118|99|17|19|BIL|MSP|748
2008|9|23|2|1519|1520|1815|1813|NW|1492|N782NC|116|113|88|2|-1|MSP|CMH|627
2008|9|23|2|603|615|752|803|NW|1771|N340NB|109|108|74|-11|-12|PHL|DTW|453
2008|9|30|2|725|730|1100|1059|9E|2899|84449E|155|149|109|1|-5|MSN|LGA|812
2008|9|15|1|1832|1830|1935|1940|9E|3760|80209E|63|70|37|-5|2|DAY|DTW|166
2008|9|19|5|1159|1205|1310|1319|9E|5672|88089E|71|74|44|-9|-6|GRB|MSP|252
2008|9|5|5|830|835|1128|1135|9E|5791|89699E|118|120|86|-7|-5|MEM|CLE|622
2008|9|22|1|917|920|1054|1105|9E|5922|87909E|97|105|78|-11|-3|MEM|IAH|469
2008|9|7|7|1340|1300|2146|2125|AA|264|N5CYAA|306|325|282|21|40|LAX|BOS|2611
2008|9|23|2|1955|2000|2300|2255|AA|408|N523AA|125|115|100|5|-5|ORD|PHL|678
2008|9|21|7|736|740|848|900|AA|569|N446AA|132|140|111|-12|-4|ATL|DFW|732
2008|9|15|1|1951|1955|2241|2245|AA|787|N3ABAA|230|230|199|-4|-4|LGA|DFW|1389
2008|9|24|3|1242|1245|1325|1340|AA|1063|N4YA|163|175|140|-15|-3|DFW|LAS|1055
2008|9|26|5|1531|1450|1925|1825|AA|1204|N543AA|174|155|147|60|41|DFW|RDU|1062
2008|9|7|7|658|705|835|845|AA|1353|N433AA|157|160|131|-10|-7|CLT|DFW|936
2008|9|11|4|1318|1155|1457|1330|AA|1514|N524AA|99|95|77|87|83|DFW|BHM|597
2008|9|20|6|734|740|1049|1050|AA|1660|N4YLAA|135|130|102|-1|-6|DFW|IND|762
2008|9|8|1|2056|1920|2334|2215|AA|1817|N5EPAA|338|355|320|79|96|MIA|SFO|2585
2008|9|28|7|1352|1355|1718|1650|AA|2011|N641AA|206|175|165|28|-3|EWR|MIA|1086
2008|9|30|2|1737|1730|2030|1950|AA|2366|N566AA|173|140|114|40|7|DFW|ORD|802
2008|9|5|5|1925|1935|2157|2215|AS|654|N769AS|152|160|136|-18|-10|PDX|PHX|1009
2008|9|15|1|1848|1805|2108|2040|AS|577|N617AS|140|155|118|28|43|SAN|PDX|933
